date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,proxy_fai,FR007,IP_yoy,M2_growth,US_IP_yoy,neer_yoy
2007-06-01,14.70409973980249,4.400000000000006,7.630514285714286,2053.3766593405717,7026.0,14027.673652273505,2.6985571428571427,19.4,17.064203384379596,2.71403,4.97784
2007-07-01,14.455918594158712,5.599999999999994,7.574186363636364,1844.8381345325,6998.2,10599.901187239955,2.6792363636363636,18.0,18.479052979598578,2.64344,5.62713
2007-08-01,14.311386318297536,6.5,7.572021739130435,1891.0425395871737,7116.6,9970.898697868171,2.229365217391304,17.5,18.09151342295625,2.39175,6.88019
2007-09-01,13.839379807242524,6.200000000000003,7.521305,1790.51005985115,7668.4,11612.623890887451,4.2364227272727275,18.9,18.45132315105138,2.79012,4.91899
2007-10-01,14.94609492509802,6.5,7.5006055555555555,2028.963006750222,8263.0,10716.536419826109,3.673194444444444,17.9,18.4695750088701,2.61793,2.51663
2007-11-01,12.778877413045286,6.900000000000006,7.419527272727273,1949.9445113636368,8104.7,11656.94832152847,2.7734636363636365,17.3,18.44532819980649,3.20877,2.6331
2007-12-01,13.996276108393534,6.5,7.370234999999999,1672.0855829617497,9015.3,16857.735498590308,3.097809523809524,17.4,16.735537961281022,2.20298,4.28139
2008-01-01,12.182105873150451,7.099999999999994,7.240127272727273,1409.3329835783636,9077.3,4060.645,2.980759090909091,,18.867747389272505,2.41419,4.00734
2008-02-01,10.99024297787221,8.700000000000003,7.1577875,612.324598881125,8354.7,4060.645,3.035661111111111,15.4,17.39215982858382,1.06028,5.74889
2008-03-01,11.628846546959682,8.299999999999997,7.072447619047619,948.1853004421904,8123.2,10195.65,2.5156714285714283,17.8,16.193874400339748,0.57343,4.71071
2008-04-01,11.628766969660507,8.5,6.9972095238095235,1166.322942238762,8142.0,10093.14,3.0553523809523813,15.7,16.875250424377253,-0.74277,6.53108
2008-05-01,10.639014908144697,7.700000000000003,6.970454999999999,1408.75885875195,8703.5,11854.13,3.3485571428571426,16.0,17.98760758702269,-1.43831,6.2171
2008-06-01,10.731632580520788,7.099999999999994,6.896590000000001,1448.2575550262002,8642.0,18171.78,3.3920000000000003,16.0,17.285154267576218,-1.72494,5.58604
2008-07-01,10.494116956922529,6.299999999999997,6.836317391304347,1728.0774054933477,8628.8,13724.1,3.097256521739131,14.7,16.27500671555493,-1.95855,5.1451
2008-08-01,8.825449605172553,4.900000000000006,6.852309523809525,1966.2141659652384,8767.7,12759.61,3.247457142857143,12.8,15.91960489161881,-3.68328,6.46504
2008-09-01,9.187409207505226,4.599999999999994,6.834673684210526,2007.125908349053,9446.5,14951.03,3.1757761904761903,11.4,15.212402903890032,-8.13003,9.71063
2008-10-01,7.257004731997796,4.0,6.833505,2408.0821975371,10082.7,13318.36,3.1415300000000004,8.2,14.948890571096696,-6.95432,16.09763
2008-11-01,7.266459155337124,2.4000000000000057,6.82738,2737.084011347,9790.8,14425.07,2.648965,5.4,14.730600327583264,-8.66983,19.07246
2008-12-01,6.786561029896587,1.2000000000000028,6.852595652173913,2671.144252151826,10728.5,20553.11,1.5241521739130437,5.7,17.77810755101703,-11.27619,14.04479
2009-01-01,6.591864496432764,1.0,6.83574,2673.4125246864,10756.6,5137.895,0.9538,,18.74448788992604,-13.37457,14.08221
2009-02-01,5.660928725450454,-1.5999999999999943,6.83572,330.9165899852,9323.8,5137.895,0.952804761904762,11.0,20.347396804049733,-13.56273,13.65013
2009-03-01,6.941830897850232,-1.2000000000000028,6.835999999999999,1268.8596966,9317.6,13286.21,0.953890909090909,8.3,25.427497490689888,-14.65604,16.40097
2009-04-01,7.123925092758743,-1.5,6.830442857142858,897.1810599407144,9343.2,13520.31,0.943795238095238,7.3,25.89423184518771,-14.81396,13.1487
2009-05-01,8.76161636698436,-1.4000000000000057,6.823316666666667,913.5417989116668,10028.4,16438.02,0.9542,8.9,25.684631389183863,-15.16036,9.09456
2009-06-01,8.72476175578285,-1.7000000000000028,6.833581818181818,563.8841424656364,9941.6,24578.03,1.0165090909090908,10.7,28.382653449685137,-15.28248,6.42324
2009-07-01,9.657778702509145,-1.7999999999999972,6.83164347826087,726.1802692020001,9936.5,17833.66,1.5156739130434784,10.8,28.394135641019936,-14.01872,6.04
2009-08-01,11.38896467510606,-1.2000000000000028,6.8322,1073.45989155,10115.6,17052.78,1.474895238095238,12.3,28.484619736966742,-11.6893,2.8147
2009-09-01,10.76196093598385,-0.7999999999999972,6.82775,882.9730281325001,10912.8,20191.8,1.5931652173913045,13.9,29.257456468742337,-6.80588,-0.90033
2009-10-01,13.383639432018748,-0.5,6.826725,1637.5698071865,11717.6,17533.16,1.5243941176470588,16.1,29.46372824668908,-7.47451,-6.53785
2009-11-01,11.338544339695854,0.5999999999999943,6.82752380952381,1303.5789844019048,11339.0,17924.45,1.4367904761904762,19.2,29.643880071423467,-5.83001,-9.15118
2009-12-01,11.00584023652884,1.9000000000000057,6.827826086956521,1258.3798185739129,12610.0,25504.41,1.4805565217391303,18.5,28.42327722529321,-2.70422,-5.47879
2010-01-01,11.10446484229668,1.5,6.82702,967.2693976904,12718.1,6507.015,1.473765,,26.09616778152084,0.8723,-6.57629
2010-02-01,14.1976099303575,2.700000000000003,6.8277866666666664,519.7571349338666,12334.2,6507.015,1.843976470588235,12.8,25.53031717986418,1.87082,-6.69446
2010-03-01,11.333620451921789,2.4000000000000057,6.826321739130435,-493.9730517454783,11321.7,16778.66,1.6449478260869563,18.1,22.48675910038529,4.20067,-7.85747
2010-04-01,10.627449703348969,2.799999999999997,6.825790476190476,114.75546251733331,11510.4,16950.06,1.6486380952380952,17.8,21.477159215211206,5.42821,-5.7153
2010-05-01,10.698524181991974,3.0999999999999943,6.828069999999999,1333.7210409598,12455.1,20615.55,1.882795,16.5,20.991340459626784,7.94261,-0.09822
2010-06-01,10.773676404446752,2.9000000000000057,6.8167526315789475,1364.8401231008422,12329.9,30689.08,2.6867380952380953,13.7,18.457115476760897,8.55133,2.37916
2010-07-01,9.496574646086732,3.299999999999997,6.776654545454545,1946.9591443287272,12252.8,21818.87,2.041859090909091,13.4,17.614400277367317,7.74701,1.6849
2010-08-01,9.887221491370555,3.5,6.787854545454545,1360.019831253818,12569.8,21131.5,1.8327136363636365,13.9,19.21417925245055,6.96874,1.43219
2010-09-01,10.311058551455975,3.5999999999999943,6.748994736842104,1138.891579533105,13536.5,24871.83,2.403390909090909,13.3,18.97252252601591,6.34668,2.39283
2010-10-01,8.553017769098247,4.400000000000006,6.66106875,1808.194938661125,14284.8,21686.53,2.002611764705882,13.1,19.284879232148032,5.76026,2.49642
2010-11-01,11.201645363307543,5.099999999999994,6.6536181818181825,1523.0010256969092,13910.9,23141.72,2.035568181818182,13.3,19.464073544522154,5.39501,4.73026
2010-12-01,9.963983163227708,4.599999999999994,6.646373913043479,869.3498285779131,15329.5,30717.1,3.997565217391304,13.5,18.948315941155556,5.9962,4.37292
2011-01-01,11.416729854590146,4.900000000000006,6.599115,426.36492667215,15249.0,8722.08,4.852509523809523,,17.30723020433409,4.6325,3.95876
2011-02-01,8.146352712605175,4.900000000000006,6.583106666666667,-480.9683561733333,13769.1,8722.08,3.734575,14.9,15.730712733801644,3.82736,1.91162
2011-03-01,10.754411097953763,5.400000000000006,6.566130434782609,9.111359575217392,13588.0,22020.75,2.392291304347826,14.8,16.644963886773255,4.19303,1.80123
2011-04-01,10.297923238483396,5.299999999999997,6.527257894736842,745.6194392913156,13649.0,23251.32,2.82928,13.4,15.356286196738832,3.50533,0.69313
2011-05-01,9.770260629042982,5.5,6.495704761904761,847.4545867443809,14696.8,27538.29,3.686152380952381,13.3,15.083701417545893,2.24889,-1.63451
2011-06-01,9.634334912160725,6.400000000000006,6.474334999999999,1442.0011186262498,14565.1,34312.17,5.899557142857143,15.1,15.862265130733588,2.36888,-1.79795
2011-07-01,9.151167596581743,6.5,6.4580238095238105,2033.2189653173816,14408.0,27853.18,5.256238095238095,14.0,14.668346993318671,2.48413,-0.3957
2011-08-01,9.610258704077967,6.200000000000003,6.404291304347826,1137.3354029367824,14705.0,28187.76,3.951334782608696,13.5,13.577378973872722,2.79929,1.46195
2011-09-01,9.13944533966806,6.099999999999994,6.389780952380953,927.408462377524,15865.1,31666.38,4.110838095238096,13.8,13.056491184492103,2.41238,4.72382
2011-10-01,9.645124658536442,5.5,6.368875,1084.8151917174998,16546.4,29091.09,3.9403,13.2,16.72712785509276,3.41622,7.61132
2011-11-01,8.219877305644552,4.200000000000003,6.356504545454545,923.4811166894544,16128.9,28087.03,3.753636363636363,12.4,16.2112676845487,3.31742,6.24611
2011-12-01,8.248831233019516,4.099999999999994,6.347254545454546,1048.5613096329091,17739.7,32480.73,3.8882695652173913,12.8,17.322978565638024,2.85913,6.52414
2012-01-01,5.928778019251335,4.5,6.314266666666667,1722.3153041773337,16834.3,10594.415,4.871541176470588,,16.62576175259518,3.691,7.65275
2012-02-01,10.381720737222675,3.200000000000003,6.299947619047619,-1983.432731736619,16834.3,10594.415,4.147219047619048,21.3,17.801242865807467,4.43915,5.63946
2012-03-01,8.033799909336924,3.5999999999999943,6.31349090909091,337.51802443672733,15650.2,26676.57,3.148939130434783,11.9,18.128070693008745,2.82869,7.54764
2012-04-01,7.891158236167062,3.4000000000000057,6.3072875,1162.17133381875,15603.1,27726.2,3.836542105263158,9.3,17.457364860211587,3.90403,8.63579
2012-05-01,7.491673740242621,3.0,6.326495454545454,1182.757621038409,16714.8,33332.61,2.9646227272727272,9.6,17.89858444351431,4.01851,9.35782
