date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,FR007,omo7d,CNYUSDCPR,IP_yoy,cmpi,cmpi_n_indicators,neer_yoy,target_gdp,target_cpi
2024-05-01,4.997692106665141,0.2999999999999971,7.233375,4322.820001643437,39211.0,1.8766666666666665,1.8000000000000003,7.105665,5.6,-0.7693745325839222,6.0,-3.16785,5.0,3.0
2024-06-01,4.364299803477012,0.2000000000000028,7.255752631578947,5214.580976128349,40731.6,1.9842105263157896,1.8,7.116194736842106,5.3,-0.7466529138670153,7.0,-0.8481,5.0,3.0
2024-07-01,4.5202284535235115,0.5,7.262813043478261,4464.998326867532,37757.4,1.8860869565217393,1.7652173913043478,7.131552173913043,5.1,-0.8453920582170522,10.0,0.08768,5.0,3.0
2024-08-01,4.31840553296563,0.5999999999999943,7.152504545454545,4656.532718888062,38725.8,1.8881818181818182,1.6999999999999997,7.134236363636363,4.5,-0.9760030694520944,7.0,-0.40353,5.0,3.0
2024-09-01,4.960161143032349,0.4000000000000057,7.077905263157895,4093.454960265321,41112.3,1.950952380952381,1.6809523809523808,7.079057894736842,5.4,-1.1490244996102719,13.0,-0.87824,5.0,3.0
2024-10-01,5.589615281389926,0.2999999999999971,7.10585,4833.14025332851,45396.4,1.904736842105263,1.5,7.1058,5.3,-1.3031952208221187,6.0,-0.46481,5.0,3.0
2024-11-01,5.150449943171886,0.2000000000000028,7.209404761904763,5064.657529671739,43763.0,1.8338095238095238,1.5,7.1729095238095235,5.4,-1.3031952208221187,6.0,-0.19625,5.0,3.0
2024-12-01,5.460974801526564,0.0999999999999943,7.282113636363636,5559.468402788044,45171.5,1.9322727272727271,1.5,7.18865,6.2,-1.2042135037854695,7.0,-0.64026,5.0,3.0
2025-01-01,5.441874752825782,0.5,7.310294444444444,7417.334740923562,41865.3,2.1257894736842107,1.5,7.183266666666666,5.9,-1.5824131175793106,6.0,0.26178,5.0,3.0
2025-02-01,4.939056045116219,-0.7000000000000028,7.277422222222222,1679.8560650819877,41865.3,2.0942105263157895,1.5,7.171144444444444,5.9,-1.5871226487723824,5.0,-1.84371,5.0,3.0
2025-03-01,5.817744723456686,-0.0999999999999943,7.250790476190477,5396.3210562833065,40940.5,1.9733333333333332,1.5,7.17372380952381,7.7,-1.1826302241311746,5.0,-1.85347,5.0,2.0
2025-04-01,4.929265531095517,-0.0999999999999943,7.302504761904761,5128.957899223822,37174.1,1.7745454545454544,1.5,7.203371428571429,6.1,-1.3257069797725747,4.0,-4.79564,5.0,2.0
2025-05-01,5.549461338829564,-0.0999999999999943,7.208078947368421,5362.961491768281,41325.8,1.6421052631578947,1.4105263157894736,7.1950473684210525,5.8,-1.404857269529253,11.0,-4.73158,5.0,2.0
2025-06-01,5.118273183788702,0.0999999999999943,7.181405,5918.018487307675,42287.4,1.643895,1.4,7.1756850000000005,6.8,-1.4565101637417723,4.0,-5.42823,5.0,2.0
2025-07-01,4.517883644227427,0.0,7.172660869565218,5054.3978137807235,38780.2,1.5575478260869564,1.4,7.1490913043478255,5.7,-1.4565101637417723,4.0,-5.25624,5.0,2.0
2025-08-01,5.226527266043668,-0.4000000000000057,7.175004761904761,5267.957829373786,39667.6,1.5090476190476192,1.4,7.130938095238096,5.2,-1.4565101637417723,4.0,-4.89488,5.0,2.0
2025-09-01,4.653304070655362,-0.2999999999999971,7.124745454545454,4591.293104912016,41971.0,1.5491304347826087,1.4,7.1068181818181815,6.5,-1.4565101637417723,4.0,-4.4848,5.0,2.0
2025-10-01,5.48641755808279,0.2000000000000028,7.120094117647059,4566.379716076286,46291.3,1.5105555555555557,1.4,7.094805882352941,4.9,-1.4565101637417723,4.0,-4.45265,5.0,2.0
2025-11-01,3.826178361825128,0.7000000000000028,7.108015,5642.301836913874,43898.0,1.5115,1.4,7.0848,4.8,-1.4565101637417723,4.0,-3.14617,5.0,2.0
2025-12-01,4.178305373860325,0.7999999999999972,7.042439130434783,5659.254960184817,45135.9,1.5834782608695652,1.4,7.059347826086956,5.2,-1.4565101637417723,4.0,-2.43556,5.0,2.0
2026-01-01,,,,,,,1.4,,6.3,-1.5685622328381705,4.0,-2.21932,5.0,2.0
2026-02-01,,,,,,,,,6.3,,,-1.46336,5.0,2.0
