date,cpi_actual,cpi_predicted
2025-03-01,-0.0999999999999943,0.1345323929486757
2025-04-01,-0.0999999999999943,0.018491828076151767
2025-05-01,-0.0999999999999943,-0.019112353542843144
2025-06-01,0.0999999999999943,-0.015073634335419984
2025-07-01,0.0,0.19933741832211435
2025-08-01,-0.4000000000000057,0.03327773700806714
2025-09-01,-0.2999999999999971,-0.38975393254405716
2025-10-01,0.2000000000000028,-0.223483876822994
2025-11-01,0.7000000000000028,0.26844128238855225
2025-12-01,0.7999999999999972,0.7092599409563801
2026-01-01,,0.7843107301501312
2026-02-01,,0.8017498608164382
2026-03-01,,0.846276016809707
