date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,proxy_fai,FR007,IP_yoy,M2_growth,US_IP_yoy,neer_yoy
2014-11-01,7.00562213222522,1.4000000000000057,6.126285,2044.5729846442,23474.7,44906.97,3.2700000000000005,7.2,129348.8899999999,3.38611,5.39278
2014-12-01,7.225350038321232,1.5,6.190665217391304,1901.3953530235624,25801.3,50937.32,4.204673913043478,7.9,121849.83000000007,3.17049,5.72391
2015-01-01,7.018512066783367,0.7999999999999972,6.2194400000000005,2322.1193923363357,23996.25,17238.705,3.98,6.8,119189.01000000001,2.72624,5.48214
2015-02-01,6.9472108361317675,1.4000000000000057,6.25144,2369.0207988775496,23996.25,17238.705,4.64,6.8,125619.6499999999,1.30474,7.17016
2015-03-01,7.3329885347231505,1.4000000000000057,6.239640909090909,119.96134818946261,22722.8,43033.84,4.474227272727273,5.6,114645.40000000014,-0.00275,11.35009
2015-04-01,7.281182423172594,1.5,6.2025523809523815,1313.2100120832818,22386.7,42467.25,2.9252380952380954,5.9,111966.46999999997,-0.64446,13.23241
2015-05-01,6.877326191957889,1.2000000000000028,6.203945,2289.6300261976335,24194.8,51266.9,2.13579,6.1,125063.66999999993,-1.46049,12.37542
2015-06-01,7.142006934552403,1.4000000000000057,6.205614285714286,1792.1919899882034,24280.3,65886.46,2.4185809523809523,6.8,123788.16000000015,-2.10639,13.053
2015-07-01,8.169370862619552,1.5999999999999943,6.208647826086957,1658.4958377611813,24338.8,51336.64,2.5708695652173916,6.0,158961.67999999993,-1.69031,14.18926
2015-08-01,7.445093602446695,2.0,6.338952380952381,2420.571502196869,24893.4,50508.86,2.4509523809523808,6.1,159408.8999999999,-1.68543,11.76786
2015-09-01,5.419537918072881,1.5999999999999943,6.369925,2448.4287336691386,25270.6,55553.68,2.3914285714285715,5.7,157772.65000000014,-2.24074,9.07665
2015-10-01,6.691759021732824,1.2999999999999972,6.3479705882352935,2484.0270794288417,28278.9,52893.84,2.376111111111111,5.6,161784.3899999999,-2.72507,6.41342
2015-11-01,8.700171689453718,1.5,6.37142380952381,2181.7729066509337,27937.3,49757.27,2.32047619047619,6.2,165350.06000000006,-4.03307,5.76148
2015-12-01,5.3272646202893625,1.5999999999999943,6.45431304347826,2474.043109887118,28634.6,54407.85,2.3995652173913045,5.9,163903.30000000005,-4.49614,3.96099
2016-01-01,6.763310496482977,1.7999999999999972,6.57364,2734.7981155347507,26455.15,19004.0,2.41,5.4,173609.33000000007,-3.23626,1.84986
2016-02-01,6.820463317151271,2.299999999999997,6.5408875,1394.4110641765878,26455.15,19004.0,2.3577777777777778,5.4,167238.19999999995,-3.11933,1.26289
2016-03-01,6.815612804711613,2.299999999999997,6.507904347826087,1264.5249404351207,25114.1,47835.0,2.3434782608695652,6.8,170865.25,-3.51531,-1.26219
2016-04-01,6.675454447280282,2.299999999999997,6.478960000000001,1912.3679786900284,24645.8,46749.0,2.432665,6.0,164430.4500000002,-2.6579,-2.51996
2016-05-01,6.469249738358807,2.0,6.532171428571429,2132.5887147245953,26610.7,55079.0,2.4066666666666667,6.0,154337.4800000002,-2.44815,-2.0076
2016-06-01,6.954194090153143,1.9000000000000057,6.595205,2083.87987414855,26857.4,70689.0,2.393333333333333,6.2,157116.46999999997,-1.67812,-4.16505
2016-07-01,6.1394374419006414,1.7999999999999972,6.677966666666667,2239.901068954138,26827.4,53334.0,2.4285714285714284,6.0,138347.80000000005,-2.19674,-6.5802
2016-08-01,7.000723562791467,1.2999999999999972,6.649404347826088,2301.3371808918455,27539.6,54645.0,2.460434782608696,6.3,154074.92999999993,-2.16426,-6.84039
2016-09-01,6.958104114663244,1.9000000000000057,6.67281,1869.1138878627517,27976.4,60567.0,2.4985714285714287,6.1,156536.43999999994,-1.99395,-6.45192
2016-10-01,6.674237462891441,2.0999999999999943,6.74693125,2219.8077613558403,31119.2,57523.0,2.6394444444444445,6.1,158464.69999999995,-1.50238,-5.78504
2016-11-01,7.325895370648028,2.299999999999997,6.8413,2070.097555097251,30958.5,54119.0,2.674545454545455,6.2,156476.05000000005,-1.18628,-6.72381
2016-12-01,6.390068854482411,2.0999999999999943,6.923536363636364,1951.3728355612532,31757.0,57953.0,2.748181818181818,6.0,157788.55999999982,-0.0205,-5.40877
2017-01-01,6.927456281080291,2.5,6.895538888888889,2441.288441269175,28979.85,20689.0,2.5694736842105264,6.3,159626.04000000004,-0.80313,-4.66077
2017-02-01,6.654388588088045,0.7999999999999972,6.873188888888889,-432.1430398632975,28979.85,20689.0,2.907368421052632,6.3,158294.39000000013,-0.68646,-6.47372
2017-03-01,7.415539662701787,0.9000000000000057,6.896591304347826,1137.5357678781538,27863.7,52399.0,3.4086956521739133,7.6,153411.54000000004,0.71621,-6.15921
2017-04-01,6.6723647434525635,1.2000000000000028,6.8915,1806.2750821512893,27278.5,50550.0,3.305789473684211,6.5,151122.28000000003,1.3993,-5.20967
2017-05-01,7.089681471086839,1.5,6.88941,1936.24163842383,29459.2,59391.0,3.3390476190476193,6.5,139665.30999999982,1.75008,-5.20139
2017-06-01,7.236626976753646,1.5,6.807227272727272,1981.0829808563417,29807.6,76887.0,3.3713636363636366,7.6,140790.69999999995,1.48033,-3.38589
2017-07-01,7.076297790557384,1.4000000000000057,6.772542857142857,2143.144704833079,29609.8,56804.0,3.247142857142857,6.4,137437.90999999992,1.1188,-2.32748
2017-08-01,6.581530015213666,1.7999999999999972,6.671343478260869,1865.6935194146251,30329.7,56741.0,3.540434782608696,6.0,134173.69000000018,0.8523,-1.00782
2017-09-01,7.045828803727039,1.5999999999999943,6.567699999999999,1233.887716272863,30870.3,64328.0,3.3763636363636365,6.6,139301.57000000007,1.06303,-0.0205
2017-10-01,5.856746153954351,1.9000000000000057,6.619494117647058,1673.1809369311482,34240.9,59340.0,3.2252941176470586,6.2,133948.76,2.292,0.44152
2017-11-01,7.135141366577624,1.7000000000000028,6.621936363636364,1763.3887141826172,34108.2,57239.0,3.2972727272727274,6.1,139581.33999999985,2.96627,-0.22463
2017-12-01,7.407518613820185,1.7999999999999972,6.5908476190476195,2375.463141602073,34734.1,56627.0,3.3676190476190477,6.2,126701.87000000011,2.46714,-0.93108
2018-01-01,6.653819818350826,1.5,6.429304545454546,841.1504720581856,30540.9,22313.0,3.1018181818181816,7.2,144868.86999999988,2.73529,-0.43342
2018-02-01,7.441625591211221,2.9000000000000057,6.31302,1345.143703213711,30540.9,22313.0,2.9382352941176473,7.2,146157.05000000005,3.3995,2.95195
2018-03-01,6.60447221811471,2.0999999999999943,6.319440909090909,-198.98886077025037,29193.6,56137.0,3.068636363636364,6.0,140249.90999999992,3.22481,2.82766
2018-04-01,7.600288825267021,1.7999999999999972,6.296655555555556,1125.2909549089416,28541.9,53595.0,3.0985,7.0,141351.85999999987,3.30976,3.97627
2018-05-01,6.286447051309296,1.7999999999999972,6.3744772727272725,1012.6612376776872,30359.1,61685.0,2.9740909090909096,6.8,141703.3700000001,2.25842,5.44482
2018-06-01,6.815183277644432,1.9000000000000057,6.465385,1733.495896630391,30841.6,81273.0,3.022,6.0,138895.84000000008,2.84104,4.44607
2018-07-01,6.3638598651976075,2.0999999999999943,6.715863636363636,1265.1342239215908,30733.7,58482.0,2.675909090909091,6.0,147199.4800000002,3.25432,1.33779
2018-08-01,7.124780560109323,2.299999999999997,6.848626086956522,1307.95600037256,31542.3,59360.0,2.5473913043478262,6.1,143513.82999999984,4.35359,-0.17661
2018-09-01,6.607742856749477,2.5,6.854642105263158,1489.553925239298,32005.4,68284.0,2.659047619047619,5.8,146003.51,4.31383,-0.94301
2018-10-01,8.093334852670498,2.5,6.936283333333333,1636.5786927531287,35534.4,64125.0,2.6333333333333333,5.9,142127.44000000018,2.93087,-1.58454
2018-11-01,5.928533862845375,2.200000000000003,6.938999999999999,2015.5954707809994,35259.7,61700.0,2.6563636363636363,5.4,143161.67000000016,2.76666,-1.535
2018-12-01,5.501029441433114,1.9000000000000057,6.88552,2705.046964810342,35893.5,26369.0,2.8142857142857145,5.7,149975.67999999993,2.59125,-0.80703
2019-01-01,6.429406228182066,1.7000000000000028,6.786668181818182,1832.8664742120513,33032.0,22424.5,2.583181818181818,5.3,145120.8700000001,1.91164,-0.87062
2019-02-01,6.124923541104743,1.5,6.737186666666667,185.23530114474687,33032.0,22424.5,2.546470588235294,5.3,138357.32999999984,1.10964,-1.25569
2019-03-01,6.645574193876835,2.299999999999997,6.711704761904762,1471.729910075366,31725.7,57022.0,2.7285714285714286,8.5,149552.65999999992,0.65456,0.1104
2019-04-01,5.49232492789804,2.5,6.716447619047619,624.0609896809239,30586.1,53876.0,2.7277272727272726,5.4,146986.6000000001,-1.02475,-0.44048
2019-05-01,5.973674720835587,2.700000000000003,6.872275,1967.430842399186,32955.7,61808.0,2.607142857142857,5.0,148089.90999999992,-0.01016,-2.50721
2019-06-01,6.829388828196814,2.700000000000003,6.9015,2428.022677896,33878.1,81545.0,2.5073684210526315,6.3,151181.81999999983,-0.73693,-3.28526
2019-07-01,5.0215543248171235,2.799999999999997,6.877526086956522,2110.2111871698276,33073.3,49792.0,2.5965217391304347,4.8,143214.70999999996,-1.37745,0.23721
2019-08-01,6.841995141974433,2.799999999999997,7.063445454545455,1737.547905592915,33896.3,51736.0,2.7445454545454546,4.4,146822.0,-1.33967,0.02081
2019-09-01,6.120912789452082,3.0,7.11965,2009.7339704248798,34494.9,60576.0,2.6671428571428573,5.8,150584.90999999992,-1.73746,-0.40356
2019-10-01,8.08502598115508,3.799999999999997,7.082527777777778,2157.8775076837487,38104.3,49676.0,2.7705263157894735,4.7,150038.94999999995,-2.45948,0.71673
2019-11-01,3.5664830100332834,4.5,7.018919047619048,1853.259218891055,38093.8,22838.0,2.645238095238095,6.2,148254.49,-2.0476,2.20328
2019-12-01,6.07753783791336,4.5,7.015963636363637,2323.853036705336,38776.7,17760.0,2.5354545454545456,6.9,159744.6000000001,-2.29918,0.94748
2020-01-01,-9.317444220627614,5.400000000000006,6.916131249999999,2615.9797405426198,26064.9,16661.5,2.551764705882353,-13.5,157131.15999999992,-2.29038,2.18546
2020-02-01,-6.4292228823606745,5.200000000000003,6.9985550000000005,-3042.574462336025,26064.9,16661.5,2.3244999999999996,-13.5,163402.96999999997,-1.42322,1.53199
2020-03-01,-4.713872844669009,4.299999999999997,7.0201363636363645,982.3443762052008,26449.9,50822.0,1.9672727272727273,-1.1,191511.27000000002,-5.31505,1.48371
2020-04-01,1.6484616397788088,3.299999999999997,7.0732857142857135,2268.072132291367,28177.8,52679.0,1.5336363636363637,3.9,208863.5,-17.31828,1.43791
2020-05-01,4.0447161565737355,2.4000000000000057,7.1128944444444455,3183.6319430159874,31972.8,62370.0,1.5757894736842106,4.4,209030.04000000027,-16.04774,1.16338
2020-06-01,3.900043585999202,2.5,7.086345,2331.0901872933996,33525.9,82409.0,2.0490476190476192,4.8,213588.4700000002,-10.58606,0.85957
2020-07-01,4.550028754393476,2.700000000000003,7.0116956521739136,3064.3352221375603,32202.5,47611.0,2.1843478260869564,4.8,206047.6399999999,-6.78354,1.00833
2020-08-01,4.199046760528402,2.4000000000000057,6.929552380952381,2829.5016736063785,33570.6,49620.0,2.310476190476191,5.6,201344.4800000002,-6.51224,2.39309
2020-09-01,5.954781523992536,1.7000000000000028,6.811259090909091,1716.5038716787906,35294.7,57696.0,2.2597565217391304,6.9,211834.30999999982,-6.1831,4.03117
2020-10-01,4.936369382782924,0.5,6.70389375,2626.56264973019,38576.5,46762.0,2.4571058823529413,6.9,204119.86999999988,-4.62268,3.95008
2020-11-01,7.535821476622551,-0.5,6.604847619047619,3289.2956609937537,39514.2,16268.0,2.5542857142857143,7.0,210572.98999999976,-4.76332,2.87777
